date,1. open,2. high,3. low,4. close,5. volume
2020-11-20,46.4,46.77,45.34,45.34,2280500.0
2020-11-19,46.93,47.25,46.39,46.39,1754400.0
2020-11-18,46.7,47.38,46.69,46.69,2185000.0
2020-11-17,45.48,46.94,45.15,46.66,2603400.0
2020-11-16,45.35,46.06,44.7,45.46,2594100.0
2020-11-13,44.57,45.09,44.16,44.62,1871700.0
2020-11-12,44.88,45.5,44.14,44.57,2885000.0
2020-11-11,45.71,45.81,44.77,44.96,1733400.0
2020-11-10,44.53,45.96,44.08,45.76,3193100.0
2020-11-09,43.62,45.03,43.41,44.48,4237500.0
2020-11-06,42.9,43.16,42.2,42.76,2903500.0
2020-11-05,42.93,43.19,42.61,42.9,2053100.0
2020-11-04,42.8,42.84,41.88,42.33,1814800.0
2020-11-03,43.14,43.15,41.97,42.5,2776600.0
2020-10-30,42.0,42.94,41.3,42.54,4354800.0
2020-10-29,42.12,42.48,41.22,42.15,2597000.0
2020-10-28,43.06,43.29,42.01,42.01,3000000.0
2020-10-27,44.5,44.59,43.49,43.49,1953400.0
2020-10-26,44.04,44.5,43.65,44.2,2023200.0
2020-10-23,43.6,44.38,43.45,43.87,2356800.0
2020-10-22,43.07,44.28,42.85,43.78,4261300.0
2020-10-21,42.99,43.29,42.75,43.0,2592500.0
2020-10-20,43.31,43.34,42.93,42.93,2566900.0
2020-10-19,43.64,43.78,42.75,43.13,2055400.0
2020-10-16,43.81,43.91,43.33,43.55,2041000.0
2020-10-15,43.69,44.24,43.5,44.24,2034400.0
2020-10-14,43.84,44.38,43.78,44.07,1948400.0
2020-10-13,44.0,44.23,43.35,43.73,2189900.0
2020-10-09,44.15,44.82,43.96,44.09,2308200.0
2020-10-08,43.79,44.57,43.4,44.3,2235600.0
2020-10-07,43.96,44.17,43.27,43.71,1880400.0
2020-10-06,43.71,44.28,43.47,43.71,2727500.0
2020-10-05,43.67,43.77,42.96,43.47,2498500.0
2020-10-02,43.35,44.0,43.0,43.47,2706800.0
2020-10-01,43.41,43.58,42.72,43.5,2661900.0
2020-09-30,43.76,44.1,43.42,43.42,1857900.0
2020-09-29,43.43,43.98,43.24,43.65,2004200.0
2020-09-28,45.51,45.75,43.86,44.01,2700500.0
2020-09-25,45.66,45.74,44.9,45.32,1525700.0
2020-09-24,45.6,46.2,44.82,45.64,1530200.0
2020-09-23,46.1,46.41,45.26,45.35,2057800.0
2020-09-22,46.49,47.06,46.16,46.35,1370000.0
2020-09-21,46.2,46.6,45.65,46.48,2677900.0
2020-09-18,47.08,47.2,46.1,46.55,3637000.0
2020-09-17,46.76,47.58,46.66,47.09,1879800.0
2020-09-16,47.6,47.63,46.77,47.06,2877300.0
2020-09-15,47.86,48.01,47.26,47.64,1329200.0
